source_system_a,source_id_a,entity_name_a,source_system_b,source_id_b,entity_name_b,address_similarity,name_similarity,geographic_proximity,confidence,outcome
sales_records,SR-1068,Larkspur Group Group,debt_records,DBT-2024-137,Marlin Bay Commercial,0.5846,0.1463,,0.3898,auto_reject
sales_records,SR-1068,Larkspur Group Group,debt_records,DBT-2024-326,Rosewood Logistics,0.5333,0.2105,,0.3898,auto_reject
sales_records,SR-1135,Quarrystone Holdings,debt_records,DBT-2024-054,Millbrook Group Group,0.5846,0.1463,,0.3898,auto_reject
sales_records,SR-1310,Underhill Capital,debt_records,DBT-2024-166,Brightline Investors Inc,0.5455,0.1949,,0.3897,auto_reject
sales_records,SR-1091,Oakwood Retail,debt_records,DBT-2024-328,Blackthorn Group Inc,0.5622,0.1741,,0.3897,auto_reject
sales_records,SR-1003,Prairie Wind Fund,debt_records,DBT-2024-318,Palmetto Coast Capital Group,0.5946,0.1333,,0.3896,auto_reject
sales_records,SR-1157,Blackthorn Development,debt_records,DBT-2023-277,Pinecrest Partners LLC,0.6,0.1264,,0.3895,auto_reject
sales_records,SR-1338,Grayson Fund,debt_records,DBT-2024-372,Vantage Point Residential,0.5714,0.1622,,0.3895,auto_reject
sales_records,SR-1212,Silverpine Partners,debt_records,DBT-2024-022,Marlin Bay Trust Group,0.5059,0.2439,,0.3895,auto_reject
sales_records,SR-1233,Valley Forge Holdings Group,debt_records,DBT-2024-013,Juniper Bend Office LP,0.5263,0.2186,,0.3895,auto_reject
sales_records,SR-1214,Pinnacle Logistics,debt_records,DBT-2024-159,Bayshore Industrial Partners,0.4923,0.2609,,0.3895,auto_reject
sales_records,SR-1235,Pinnacle Ventures,debt_records,DBT-2024-397,Union Pacific Capital Fund,0.5895,0.1395,,0.3895,auto_reject
sales_records,SR-1260,Ashford Ventures,debt_records,DBT-2024-061,Ferngate Holdings LLC,0.5909,0.1376,,0.3894,auto_reject
sales_records,SR-1181,Windermere Residential,debt_records,DBT-2024-241,Coastal Bend Office LP,0.5579,0.1787,,0.3894,auto_reject
sales_records,SR-1236,Valley Forge Partners Partners,debt_records,DBT-2024-186,Windermere Residential Inc,0.6182,0.1033,,0.3894,auto_reject
sales_records,SR-1370,Summit Bay Residential Group,debt_records,DBT-2023-187,Brightline Fund Inc,0.6154,0.1069,,0.3894,auto_reject
sales_records,SR-1236,Valley Forge Partners Partners,debt_records,DBT-2024-132,Birchwood Commercial Group,0.5579,0.1786,,0.3893,auto_reject
sales_records,SR-1128,Twin Rivers Commercial LLC,debt_records,DBT-2024-034,Steelyard Fund,0.6154,0.1067,,0.3893,auto_reject
sales_records,SR-1241,Juniper Bend Retail LLC,debt_records,DBT-2024-355,Kestrel Logistics Group,0.4889,0.2646,,0.3892,auto_reject
sales_records,SR-1133,Kestrel Development,debt_records,DBT-2024-198,Amberleaf Holdings LP,0.5846,0.1449,,0.3892,auto_reject
sales_records,SR-1144,Willowbrook Logistics,debt_records,DBT-2023-263,Ironwood Development LLC,0.55,0.1882,,0.3892,auto_reject
sales_records,SR-1191,Quailridge Trust,debt_records,DBT-2024-362,Oakwood Capital,0.5455,0.1935,,0.3891,auto_reject
sales_records,SR-1012,Harborview Residential Fund,debt_records,DBT-2024-061,Ferngate Holdings LLC,0.5463,0.1924,,0.389,auto_reject
sales_records,SR-1224,Larkspur Office Fund,debt_records,DBT-2024-270,Northgate Realty Partners,0.5579,0.1778,,0.389,auto_reject
sales_records,SR-1052,Birchwood Realty Partners,debt_records,DBT-2024-007,Cornerstone Investors,0.5263,0.2174,,0.389,auto_reject
sales_records,SR-1322,Timberlake Realty,debt_records,DBT-2024-381,Greystone Holdings LP,0.5231,0.2214,,0.389,auto_reject
sales_records,SR-1246,Greystone Capital,debt_records,DBT-2024-296,Summit Bay Logistics Partners,0.5263,0.2174,,0.389,auto_reject
sales_records,SR-1132,Ashgrove Office,debt_records,DBT-2024-351,Copperfield Ventures,0.5171,0.2286,,0.3889,auto_reject
sales_records,SR-1152,Copperfield Investors,debt_records,DBT-2023-275,Birchwood Development Group,0.5667,0.1667,,0.3889,auto_reject
sales_records,SR-1338,Grayson Fund,debt_records,DBT-2024-096,Silverline Retail,0.5895,0.1379,,0.3888,auto_reject
sales_records,SR-1313,Foundry Square Development Group,debt_records,DBT-2024-058,Copper Basin Partners Fund,0.5895,0.1379,,0.3888,auto_reject
sales_records,SR-1209,Falcon Creek Retail,debt_records,DBT-2024-362,Oakwood Capital,0.6057,0.1176,,0.3888,auto_reject
sales_records,SR-1231,Stonebridge Investors LLC,debt_records,DBT-2024-363,Highland Park Partners,0.52,0.2246,,0.3887,auto_reject
sales_records,SR-1041,Meridian Investors,debt_records,DBT-2023-359,Valley Forge Realty Partners,0.5953,0.1304,,0.3887,auto_reject
sales_records,SR-1152,Copperfield Investors,debt_records,DBT-2024-196,Zenith Point Partners,0.5091,0.2381,,0.3887,auto_reject
sales_records,SR-1368,Vantage Point Residential Inc,debt_records,DBT-2024-363,Highland Park Partners,0.4686,0.2885,,0.3886,auto_reject
sales_records,SR-1280,Highland Park Holdings LLC,debt_records,DBT-2024-376,Quailridge Industrial LP,0.4632,0.2954,,0.3886,auto_reject
sales_records,SR-1279,Ironwood Retail,debt_records,DBT-2024-301,Ferngate Capital Partners,0.5395,0.2,,0.3886,auto_reject
sales_records,SR-1064,Palmetto Coast Trust,debt_records,DBT-2024-200,Millbrook Residential Partners,0.5714,0.16,,0.3886,auto_reject
sales_records,SR-1042,Falcon Creek Properties,debt_records,DBT-2024-031,Redwood Development LLC,0.5116,0.2348,,0.3886,auto_reject
sales_records,SR-1046,Blackthorn Holdings,debt_records,DBT-2024-176,Ridgeline Properties Fund,0.5538,0.1818,,0.3885,auto_reject
sales_records,SR-1249,Quailridge Commercial,debt_records,DBT-2024-201,Birchwood Office,0.5263,0.2162,,0.3885,auto_reject
sales_records,SR-1296,Pinnacle Realty,debt_records,DBT-2024-148,Overlook Fund Inc,0.6049,0.1179,,0.3885,auto_reject
sales_records,SR-1014,Kestrel Fund,debt_records,DBT-2024-231,Overlook Partners LP,0.52,0.2241,,0.3885,auto_reject
sales_records,SR-1067,Pinecrest Development,debt_records,DBT-2024-165,Amberleaf Ventures Inc,0.5116,0.2347,,0.3885,auto_reject
sales_records,SR-1212,Silverpine Partners,debt_records,DBT-2024-042,Thornfield Retail Inc,0.5818,0.1467,,0.3884,auto_reject
sales_records,SR-1044,Coastal Bend Group,debt_records,DBT-2024-224,Yellowpine Partners Inc,0.6057,0.1168,,0.3884,auto_reject
sales_records,SR-1344,Silverpine Holdings Inc,debt_records,DBT-2024-081,Ferngate Development,0.5412,0.1975,,0.3884,auto_reject
sales_records,SR-1360,Westbrook Group Fund,debt_records,DBT-2023-070,Steelyard Investors LLC,0.5263,0.2161,,0.3884,auto_reject
sales_records,SR-1113,Millbrook Commercial,debt_records,DBT-2024-286,Northgate Ventures Inc,0.5674,0.1644,,0.3883,auto_reject
sales_records,SR-1170,Crestpoint Commercial,debt_records,DBT-2023-341,Cascade Investors Group,0.5171,0.2273,,0.3883,auto_reject
sales_records,SR-1149,Meridian Fund Inc,debt_records,DBT-2024-310,Zenith Point Realty,0.52,0.2236,,0.3883,auto_reject
sales_records,SR-1367,Underhill Holdings,debt_records,DBT-2023-134,Maple Crest Residential Fund,0.5946,0.1304,,0.3883,auto_reject
sales_records,SR-1015,Juniper Bend Office,debt_records,DBT-2024-151,Vantage Point Ventures Fund,0.5946,0.1304,,0.3883,auto_reject
sales_records,SR-1050,Quarrystone Office,debt_records,DBT-2024-031,Redwood Development LLC,0.5846,0.1429,,0.3883,auto_reject
sales_records,SR-1378,Marlin Bay Capital,debt_records,DBT-2024-334,Willowbrook Ventures Inc,0.5622,0.1709,,0.3883,auto_reject
sales_records,SR-1253,Sable Point Investors,debt_records,DBT-2024-054,Millbrook Group Group,0.5463,0.1905,,0.3882,auto_reject
sales_records,SR-1063,Windermere Fund,debt_records,DBT-2024-068,Grayson Retail,0.5333,0.2069,,0.3882,auto_reject
sales_records,SR-1301,Westbrook Capital,debt_records,DBT-2024-084,Cascade Ventures Inc,0.5714,0.1592,,0.3882,auto_reject
sales_records,SR-1397,Union Pacific Capital,debt_records,DBT-2024-285,Timberlake Group Inc,0.6,0.1234,,0.3882,auto_reject
sales_records,SR-1205,Rosewood Realty,debt_records,DBT-2023-185,Greystone Trust Inc,0.5463,0.1906,,0.3882,auto_reject
sales_records,SR-1245,Palmetto Coast Office,debt_records,DBT-2024-154,Juniper Bend Fund LP,0.5412,0.1969,,0.3882,auto_reject
sales_records,SR-1338,Grayson Fund,debt_records,DBT-2024-021,Yellowpine Ventures,0.5953,0.129,,0.3881,auto_reject
sales_records,SR-1282,Coastal Bend Industrial,debt_records,DBT-2024-002,Ridgeline Retail,0.5756,0.1538,,0.3881,auto_reject
sales_records,SR-1367,Underhill Holdings,debt_records,DBT-2024-257,Vantage Point Capital Fund,0.5895,0.1364,,0.3881,auto_reject
sales_records,SR-1362,Nightingale Properties,debt_records,DBT-2024-163,Bayshore Commercial LLC,0.5714,0.1589,,0.3881,auto_reject
sales_records,SR-1383,Hollow Creek Residential,debt_records,DBT-2024-241,Coastal Bend Office LP,0.4667,0.2892,,0.3878,auto_reject
sales_records,SR-1221,Juniper Bend Development,debt_records,DBT-2024-357,Steelyard Commercial Fund,0.6,0.1224,,0.3877,auto_reject
sales_records,SR-1311,Palmetto Coast Capital Group,debt_records,DBT-2024-186,Windermere Residential Inc,0.5765,0.1517,,0.3877,auto_reject
sales_records,SR-1147,Nightingale Investors,debt_records,DBT-2024-355,Kestrel Logistics Group,0.5161,0.2273,,0.3877,auto_reject
sales_records,SR-1062,Rosewood Development,debt_records,DBT-2024-254,Brightline Group LLC,0.5538,0.18,,0.3877,auto_reject
sales_records,SR-1195,Windermere Industrial,debt_records,DBT-2024-190,Hearthstone Group Group,0.5161,0.2273,,0.3877,auto_reject
sales_records,SR-1157,Blackthorn Development,debt_records,DBT-2024-071,Nightingale Fund,0.5714,0.1579,,0.3876,auto_reject
sales_records,SR-1379,Union Pacific Ventures,debt_records,DBT-2023-392,Stonebridge Group LP,0.5231,0.2183,,0.3876,auto_reject
sales_records,SR-1269,Amberleaf Commercial,debt_records,DBT-2024-326,Rosewood Logistics,0.5714,0.1579,,0.3876,auto_reject
sales_records,SR-1050,Quarrystone Office,debt_records,DBT-2024-391,Delta Ridge Retail Partners,0.52,0.2222,,0.3876,auto_reject
sales_records,SR-1010,Underhill Properties,debt_records,DBT-2024-189,Westbrook Fund Inc,0.5455,0.1901,,0.3875,auto_reject
sales_records,SR-1292,Hollow Creek Commercial,debt_records,DBT-2024-242,Twin Rivers Ventures Inc,0.5263,0.2138,,0.3874,auto_reject
sales_records,SR-1242,Windermere Logistics,debt_records,DBT-2024-209,Falcon Creek Capital LP,0.5029,0.243,,0.3874,auto_reject
sales_records,SR-1251,Underhill Office,debt_records,DBT-2023-338,Vantage Point Properties LP,0.5029,0.243,,0.3874,auto_reject
sales_records,SR-1158,Lakeshore Investors,debt_records,DBT-2024-099,Ember Ridge Residential LLC,0.55,0.1839,,0.3873,auto_reject
sales_records,SR-1277,Ferngate Group,debt_records,DBT-2024-212,Oakwood Commercial Inc,0.5538,0.1792,,0.3873,auto_reject
sales_records,SR-1139,Silverpine Office,debt_records,DBT-2024-326,Rosewood Logistics,0.5143,0.2286,,0.3873,auto_reject
sales_records,SR-1235,Pinnacle Ventures,debt_records,DBT-2023-146,Hollow Creek Holdings LLC,0.5756,0.1519,,0.3873,auto_reject
sales_records,SR-1289,Golden Gate Office,debt_records,DBT-2024-305,Westbrook Capital,0.6057,0.1143,,0.3873,auto_reject
sales_records,SR-1097,Ember Ridge Ventures,debt_records,DBT-2024-033,Cascade Group Inc,0.5116,0.2319,,0.3873,auto_reject
sales_records,SR-1101,Stonebridge Realty LP,debt_records,DBT-2024-321,Oakwood Trust Inc,0.5846,0.1406,,0.3873,auto_reject
sales_records,SR-1221,Juniper Bend Development,debt_records,DBT-2024-142,Elm Hollow Holdings Inc,0.5532,0.1797,,0.3872,auto_reject
sales_records,SR-1041,Meridian Investors,debt_records,DBT-2024-362,Oakwood Capital,0.6,0.1212,,0.3872,auto_reject
sales_records,SR-1268,Elm Hollow Development,debt_records,DBT-2024-292,Hearthstone Trust Inc,0.5636,0.1667,,0.3872,auto_reject
sales_records,SR-1194,Kestrel Group,debt_records,DBT-2024-286,Northgate Ventures Inc,0.58,0.146,,0.3871,auto_reject
sales_records,SR-1187,Driftwood Development,debt_records,DBT-2024-016,Blackthorn Industrial Partners,0.5395,0.1961,,0.3869,auto_reject
sales_records,SR-1083,Rosewood Commercial,debt_records,DBT-2024-333,Westbrook Ventures,0.5667,0.1622,,0.3869,auto_reject
sales_records,SR-1370,Summit Bay Residential Group,debt_records,DBT-2024-209,Falcon Creek Capital LP,0.5412,0.1941,,0.3869,auto_reject
sales_records,SR-1120,Canyon Point Properties Group,debt_records,DBT-2024-322,Yellowpine Capital LP,0.5429,0.1917,,0.3868,auto_reject
sales_records,SR-1048,Brightline Residential,debt_records,DBT-2024-013,Juniper Bend Office LP,0.5297,0.208,,0.3867,auto_reject
sales_records,SR-1154,Cascade Logistics,debt_records,DBT-2024-391,Delta Ridge Retail Partners,0.5143,0.2273,,0.3867,auto_reject
sales_records,SR-1314,Oakwood Trust,debt_records,DBT-2023-139,Ridgeline Investors Fund,0.5231,0.2162,,0.3867,auto_reject
sales_records,SR-1254,Bluepeak Properties,debt_records,DBT-2024-004,Valley Forge Industrial LP,0.5846,0.139,,0.3866,auto_reject
sales_records,SR-1127,Birchwood Partners,debt_records,DBT-2024-131,Steelyard Realty LLC,0.4706,0.2817,,0.3866,auto_reject
sales_records,SR-1091,Oakwood Retail,debt_records,DBT-2024-085,Silverpine Logistics Inc,0.6057,0.1127,,0.3866,auto_reject
sales_records,SR-1277,Ferngate Group,debt_records,DBT-2024-267,Willowbrook Office Partners,0.5787,0.1463,,0.3865,auto_reject
sales_records,SR-1009,Ferngate Retail,debt_records,DBT-2024-104,Driftwood Partners,0.55,0.1818,,0.3864,auto_reject
sales_records,SR-1140,Ember Ridge Realty,debt_records,DBT-2024-191,Union Pacific Fund,0.5622,0.1667,,0.3864,auto_reject
sales_records,SR-1092,Marlin Bay Industrial,debt_records,DBT-2024-031,Redwood Development LLC,0.58,0.1445,,0.3864,auto_reject
sales_records,SR-1307,Underhill Realty,debt_records,DBT-2024-154,Juniper Bend Fund LP,0.5371,0.198,,0.3864,auto_reject
sales_records,SR-1025,Millbrook Holdings Inc,debt_records,DBT-2024-064,Foundry Square Logistics LLC,0.5756,0.1497,,0.3863,auto_reject
sales_records,SR-1028,Cascade Group,debt_records,DBT-2024-291,Pinecrest Capital Inc,0.5429,0.1906,,0.3863,auto_reject
sales_records,SR-1204,Ironwood Partners,debt_records,DBT-2024-165,Amberleaf Ventures Inc,0.52,0.2192,,0.3863,auto_reject
sales_records,SR-1299,Westbrook Commercial,debt_records,DBT-2024-055,Canyon Point Development LLC,0.5412,0.1924,,0.3862,auto_reject
sales_records,SR-1242,Windermere Logistics,debt_records,DBT-2024-282,Summit Bay Commercial,0.5,0.2439,,0.3862,auto_reject
sales_records,SR-1386,Willowbrook Investors,debt_records,DBT-2024-110,Sagebrush Trust Fund,0.5,0.2439,,0.3862,auto_reject
sales_records,SR-1047,Stonebridge Holdings,debt_records,DBT-2024-365,Harborview Properties Group,0.627,0.0851,,0.3862,auto_reject
sales_records,SR-1046,Blackthorn Holdings,debt_records,DBT-2024-002,Ridgeline Retail,0.5579,0.1714,,0.3861,auto_reject
sales_records,SR-1361,Ironbridge Trust,debt_records,DBT-2024-241,Coastal Bend Office LP,0.5622,0.166,,0.3861,auto_reject
sales_records,SR-1088,Falcon Creek Logistics,debt_records,DBT-2024-264,Quailridge Commercial LP,0.5946,0.1254,,0.3861,auto_reject
sales_records,SR-1221,Juniper Bend Development,debt_records,DBT-2024-385,Hollow Creek Residential LLC,0.5333,0.2019,,0.386,auto_reject
sales_records,SR-1086,Birchwood Ventures,debt_records,DBT-2023-287,Quailridge Group LP,0.5125,0.2277,,0.3859,auto_reject
sales_records,SR-1269,Amberleaf Commercial,debt_records,DBT-2023-359,Valley Forge Realty Partners,0.5946,0.125,,0.3859,auto_reject
sales_records,SR-1309,Ashford Office Group,debt_records,DBT-2024-333,Westbrook Ventures,0.5263,0.2105,,0.3859,auto_reject
sales_records,SR-1310,Underhill Capital,debt_records,DBT-2023-356,Larkspur Partners Fund,0.5714,0.1538,,0.3858,auto_reject
sales_records,SR-1198,Foundry Square Commercial,debt_records,DBT-2024-142,Elm Hollow Holdings Inc,0.5756,0.1485,,0.3858,auto_reject
sales_records,SR-1256,Greystone Residential LLC,debt_records,DBT-2024-285,Timberlake Group Inc,0.5455,0.1862,,0.3858,auto_reject
sales_records,SR-1181,Windermere Residential,debt_records,DBT-2024-111,Nightingale Partners Fund,0.49,0.2553,,0.3857,auto_reject
sales_records,SR-1374,Ironbridge Retail,debt_records,DBT-2024-189,Westbrook Fund Inc,0.4973,0.2463,,0.3857,auto_reject
sales_records,SR-1095,Union Pacific Partners Group,debt_records,DBT-2024-228,Prairie Wind Industrial,0.6,0.1176,,0.3856,auto_reject
sales_records,SR-1269,Amberleaf Commercial,debt_records,DBT-2024-316,Ironwood Fund Group,0.5297,0.2051,,0.3854,auto_reject
sales_records,SR-1125,Brightline Holdings,debt_records,DBT-2024-261,Lakeshore Industrial Inc,0.5455,0.1853,,0.3854,auto_reject
sales_records,SR-1268,Elm Hollow Development,debt_records,DBT-2024-232,Meridian Partners,0.5297,0.2051,,0.3854,auto_reject
sales_records,SR-1204,Ironwood Partners,debt_records,DBT-2024-170,Larkspur Logistics Fund,0.5333,0.2,,0.3852,auto_reject
sales_records,SR-1062,Rosewood Development,debt_records,DBT-2024-049,Coastal Bend Group,0.5667,0.1579,,0.385,auto_reject
sales_records,SR-1189,Summit Bay Holdings LLC,debt_records,DBT-2024-306,Oakwood Realty,0.6,0.116,,0.3849,auto_reject
sales_records,SR-1025,Millbrook Holdings Inc,debt_records,DBT-2024-048,Sable Point Ventures Fund,0.4857,0.2587,,0.3848,auto_reject
sales_records,SR-1103,Nightingale Partners,debt_records,DBT-2024-210,Foundry Square Commercial,0.55,0.1778,,0.3846,auto_reject
sales_records,SR-1248,Sable Point Partners,debt_records,DBT-2024-318,Palmetto Coast Capital Group,0.4923,0.25,,0.3846,auto_reject
sales_records,SR-1300,Ashgrove Commercial Group,debt_records,DBT-2024-351,Copperfield Ventures,0.55,0.1778,,0.3846,auto_reject
sales_records,SR-1100,Harborview Ventures,debt_records,DBT-2023-011,Sagebrush Industrial Group,0.5143,0.2222,,0.3845,auto_reject
sales_records,SR-1148,Bayshore Capital,debt_records,DBT-2023-143,Copperfield Properties Inc,0.6211,0.0887,,0.3845,auto_reject
sales_records,SR-1069,Birchwood Trust,debt_records,DBT-2024-125,Yellowpine Group Fund,0.5143,0.2222,,0.3845,auto_reject
sales_records,SR-1372,Lakeshore Partners Partners,debt_records,DBT-2023-252,Underhill Commercial,0.4878,0.2553,,0.3845,auto_reject
sales_records,SR-1272,Overlook Development Inc,debt_records,DBT-2024-034,Steelyard Fund,0.5116,0.2254,,0.3844,auto_reject
sales_records,SR-1043,Fairview Retail,debt_records,DBT-2024-285,Timberlake Group Inc,0.5935,0.1231,,0.3844,auto_reject
sales_records,SR-1142,Nightingale Retail LLC,debt_records,DBT-2024-365,Harborview Properties Group,0.52,0.215,,0.3844,auto_reject
sales_records,SR-1085,Ironbridge Office,debt_records,DBT-2023-262,Rosewood Trust,0.5371,0.1935,,0.3844,auto_reject
sales_records,SR-1115,Summit Bay Fund Inc,debt_records,DBT-2024-072,Stonebridge Residential,0.5297,0.2025,,0.3843,auto_reject
sales_records,SR-1248,Sable Point Partners,debt_records,DBT-2024-378,Driftwood Holdings LLC,0.5297,0.2025,,0.3843,auto_reject
sales_records,SR-1262,Greystone Properties,debt_records,DBT-2024-129,Ashford Industrial Group,0.5463,0.1818,,0.3843,auto_reject
sales_records,SR-1225,Twin Rivers Group,debt_records,DBT-2024-181,Meridian Commercial Inc,0.5263,0.2067,,0.3843,auto_reject
sales_records,SR-1102,Falcon Creek Office,debt_records,DBT-2024-038,Redwood Residential Fund,0.58,0.1395,,0.3842,auto_reject
sales_records,SR-1298,Silverline Industrial,debt_records,DBT-2024-201,Birchwood Office,0.6049,0.1081,,0.3841,auto_reject
sales_records,SR-1128,Twin Rivers Commercial LLC,debt_records,DBT-2024-247,Northgate Trust Partners,0.5231,0.2104,,0.3841,auto_reject
sales_records,SR-1133,Kestrel Development,debt_records,DBT-2024-140,Ironbridge Partners Inc,0.58,0.1393,,0.3841,auto_reject
sales_records,SR-1250,Ironwood Holdings,debt_records,DBT-2024-349,Quarrystone Group LLC,0.5674,0.1548,,0.384,auto_reject
sales_records,SR-1068,Larkspur Group Group,debt_records,DBT-2023-359,Valley Forge Realty Partners,0.5579,0.1667,,0.384,auto_reject
sales_records,SR-1039,Ridgeline Realty,debt_records,DBT-2024-110,Sagebrush Trust Fund,0.5579,0.1667,,0.384,auto_reject
sales_records,SR-1023,Brightline Trust,debt_records,DBT-2024-084,Cascade Ventures Inc,0.4878,0.2542,,0.384,auto_reject
sales_records,SR-1025,Millbrook Holdings Inc,debt_records,DBT-2024-327,Copper Basin Group Fund,0.5029,0.2352,,0.3839,auto_reject
sales_records,SR-1161,Brightline Investors Inc,debt_records,DBT-2024-204,Foundry Square Realty,0.5029,0.2352,,0.3839,auto_reject
sales_records,SR-1223,Sagebrush Partners,debt_records,DBT-2024-206,Copperfield Residential Group,0.5548,0.1702,,0.3839,auto_reject
sales_records,SR-1243,Maple Crest Logistics,debt_records,DBT-2024-333,Westbrook Ventures,0.4857,0.2564,,0.3838,auto_reject
sales_records,SR-1144,Willowbrook Logistics,debt_records,DBT-2023-219,Greystone Development,0.5765,0.1429,,0.3838,auto_reject
sales_records,SR-1377,Larkspur Trust,debt_records,DBT-2024-163,Bayshore Commercial LLC,0.627,0.0796,,0.3837,auto_reject
sales_records,SR-1131,Juniper Bend Partners Fund,debt_records,DBT-2024-087,Ironbridge Office Inc,0.4973,0.2417,,0.3837,auto_reject
sales_records,SR-1069,Birchwood Trust,debt_records,DBT-2024-269,Canyon Point Commercial Inc,0.5538,0.1709,,0.3836,auto_reject
sales_records,SR-1060,Meridian Properties,debt_records,DBT-2024-136,Fairview Partners Inc,0.5463,0.18,,0.3835,auto_reject
sales_records,SR-1365,Harborview Properties,debt_records,DBT-2024-024,Bayshore Retail,0.5125,0.2222,,0.3835,auto_reject
sales_records,SR-1360,Westbrook Group Fund,debt_records,DBT-2024-379,Juniper Bend Residential LLC,0.5714,0.1485,,0.3834,auto_reject
sales_records,SR-1157,Blackthorn Development,debt_records,DBT-2024-026,Greystone Office,0.6057,0.1053,,0.3833,auto_reject
sales_records,SR-1049,Fairview Logistics,debt_records,DBT-2024-066,Windermere Fund Fund,0.6057,0.1053,,0.3833,auto_reject
sales_records,SR-1134,Marlin Bay Office Partners,debt_records,DBT-2024-233,Bluepeak Ventures,0.5412,0.186,,0.3833,auto_reject
sales_records,SR-1069,Birchwood Trust,debt_records,DBT-2024-120,Hearthstone Commercial Fund,0.5756,0.1429,,0.3833,auto_reject
sales_records,SR-1223,Sagebrush Partners,debt_records,DBT-2024-081,Ferngate Development,0.6057,0.1053,,0.3833,auto_reject
sales_records,SR-1076,Hollow Creek Industrial LP,debt_records,DBT-2023-274,Ridgeline Fund Partners,0.52,0.2121,,0.3832,auto_reject
sales_records,SR-1106,Birchwood Retail,debt_records,DBT-2023-341,Cascade Investors Group,0.5667,0.1538,,0.3832,auto_reject
sales_records,SR-1060,Meridian Properties,debt_records,DBT-2024-159,Bayshore Industrial Partners,0.5875,0.1277,,0.3831,auto_reject
sales_records,SR-1286,Juniper Bend Capital,debt_records,DBT-2024-292,Hearthstone Trust Inc,0.5909,0.1234,,0.3831,auto_reject
sales_records,SR-1288,Ashgrove Industrial,debt_records,DBT-2024-363,Highland Park Partners,0.5333,0.1951,,0.383,auto_reject
sales_records,SR-1386,Willowbrook Investors,debt_records,DBT-2024-293,Ashgrove Fund Inc,0.4923,0.2464,,0.383,auto_reject
sales_records,SR-1095,Union Pacific Partners Group,debt_records,DBT-2024-297,Millbrook Retail,0.58,0.1364,,0.3828,auto_reject
sales_records,SR-1187,Driftwood Development,debt_records,DBT-2024-317,Underhill Capital Fund,0.5029,0.2326,,0.3828,auto_reject
sales_records,SR-1265,Driftwood Industrial,debt_records,DBT-2024-320,Foundry Square Development,0.5846,0.1304,,0.3827,auto_reject
sales_records,SR-1188,Oakwood Development Fund,debt_records,DBT-2024-301,Ferngate Capital Partners,0.5909,0.1224,,0.3827,auto_reject
sales_records,SR-1043,Fairview Retail,debt_records,DBT-2024-167,Hearthstone Holdings Inc,0.5846,0.1301,,0.3826,auto_reject
sales_records,SR-1238,Ferngate Investors,debt_records,DBT-2024-230,Delta Ridge Realty Partners,0.5818,0.1333,,0.3825,auto_reject
sales_records,SR-1190,Quarrystone Logistics,debt_records,DBT-2024-351,Copperfield Ventures,0.5714,0.1463,,0.3825,auto_reject
sales_records,SR-1372,Lakeshore Partners Partners,debt_records,DBT-2023-263,Ironwood Development LLC,0.5895,0.1237,,0.3825,auto_reject
sales_records,SR-1059,Harborview Holdings,debt_records,DBT-2024-208,Crestpoint Group Partners,0.5429,0.1818,,0.3824,auto_reject
sales_records,SR-1001,Falcon Creek Commercial,debt_records,DBT-2024-313,Ridgeline Trust Group,0.6154,0.0909,,0.3823,auto_reject
sales_records,SR-1088,Falcon Creek Logistics,debt_records,DBT-2024-309,Rosewood Office Group,0.5765,0.1395,,0.3823,auto_reject
sales_records,SR-1192,Quarrystone Residential Partners,debt_records,DBT-2024-054,Millbrook Group Group,0.5674,0.1509,,0.3823,auto_reject
sales_records,SR-1049,Fairview Logistics,debt_records,DBT-2024-151,Vantage Point Ventures Fund,0.6526,0.0444,,0.3823,auto_reject
sales_records,SR-1274,Birchwood Logistics,debt_records,DBT-2024-248,Highland Park Fund Partners,0.5143,0.2174,,0.3823,auto_reject
sales_records,SR-1005,Rosewood Partners LP,debt_records,DBT-2024-327,Copper Basin Group Fund,0.5714,0.1458,,0.3822,auto_reject
sales_records,SR-1196,Driftwood Realty LLC,debt_records,DBT-2024-328,Blackthorn Group Inc,0.58,0.135,,0.3822,auto_reject
sales_records,SR-1118,Silverline Logistics,debt_records,DBT-2024-317,Underhill Capital Fund,0.4973,0.2381,,0.3821,auto_reject
sales_records,SR-1016,Ember Ridge Capital Inc,debt_records,DBT-2024-223,Pinecrest Fund Group,0.5395,0.1853,,0.3821,auto_reject
sales_records,SR-1070,Sable Point Realty Inc,debt_records,DBT-2024-309,Rosewood Office Group,0.5297,0.1975,,0.3821,auto_reject
sales_records,SR-1303,Pinnacle Partners,debt_records,DBT-2024-037,Quarrystone Development,0.4878,0.25,,0.3821,auto_reject
sales_records,SR-1169,Larkspur Logistics,debt_records,DBT-2024-152,Copperfield Investors Partners,0.5538,0.1667,,0.3818,auto_reject
sales_records,SR-1196,Driftwood Realty LLC,debt_records,DBT-2023-079,Grayson Development LP,0.5714,0.1448,,0.3818,auto_reject
sales_records,SR-1005,Rosewood Partners LP,debt_records,DBT-2024-317,Underhill Capital Fund,0.5371,0.1875,,0.3817,auto_reject
sales_records,SR-1013,Elm Hollow Capital,debt_records,DBT-2024-306,Oakwood Realty,0.5371,0.1875,,0.3817,auto_reject
sales_records,SR-1221,Juniper Bend Development,debt_records,DBT-2024-059,Canyon Point Office Group,0.5565,0.1633,,0.3817,auto_reject
